"인천광역시","출판, 영상, 방송통신 및 정보서비스업",36814,33012,2454,1260,88,25258,22325,1855,1057,21,11556,10687,599,203,67
"인천광역시","금융 및 보험업",41498,34893,5205,1330,70,17948,15202,1988,738,20,23550,19691,3217,592,50
"인천광역시","부동산업 및 임대업",37630,25309,8593,3164,564,24735,16960,5316,2318,141,12895,8349,3277,846,423
"인천광역시","전문, 과학 및 기술 서비스업",54606,46044,4535,3631,396,35537,28884,3440,3086,127,19069,17160,1095,545,269
"인천광역시","사업시설관리 및 사업지원 서비스업",73425,65898,4219,2696,612,45998,40584,3111,2076,227,27427,25314,1108,620,385
"인천광역시","공공행정, 국방 및 사회보장 행정",47729,47683,31,8,7,32061,32029,25,,7,15668,15654,6,8,
"인천광역시","교육 서비스업",87420,72718,9722,4191,789,29521,24060,3097,2025,339,57899,48658,6625,2166,450
"인천광역시","보건업 및 사회복지 서비스업",82441,77512,775,4006,148,13494,11266,247,1918,63,68947,66246,528,2088,85
"인천광역시","예술, 스포츠 및 여가관련 서비스업",21241,13700,5369,1424,748,11516,7188,3131,928,269,9725,6512,2238,496,479
"인천광역시","협회 및 단체, 수리 및 기타 개인 서비스업",61138,38768,16375,4150,1845,34063,22315,8791,2542,415,27075,16453,7584,1608,1430
"인천광역시","가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동",4635,2711,441,86,1397,241,135,55,,51,4394,2576,386,86,1346
"인천광역시","국제 및 외국기관",418,396,22,,,338,322,16,,,80,74,6,,
"광주광역시","계",649556,485087,98515,47511,18443,378690,274179,66900,34382,3229,270866,210908,31615,13129,15214
"광주광역시","농업, 임업 및 어업",15160,2035,9068,680,3377,8680,1185,6535,551,409,6480,850,2533,129,2968
"광주광역시","광업",359,256,27,69,7,309,226,27,56,,50,30,,13,7
"광주광역시","제조업",100332,87124,6535,5102,1571,75002,65395,5002,4320,285,25330,21729,1533,782,1286
"광주광역시","전기, 가스, 증기 및 수도사업",4164,3947,83,109,25,3537,3382,65,84,6,627,565,18,25,19
"광주광역시","하수 · 폐기물 처리, 원료재생 및 환경복원업",2590,2137,179,262,12,2091,1710,162,214,5,499,427,17,48,7
"광주광역시","건설업",54442,39768,8779,5338,557,48067,34624,8316,5020,107,6375,5144,463,318,450
"광주광역시","도매 및 소매업",94262,53825,24891,10118,5428,52839,28652,15701,7496,990,41423,25173,9190,2622,4438
"광주광역시","운수업",30298,17992,10629,1441,236,27919,16141,10393,1332,53,2379,1851,236,109,183
"광주광역시","숙박 및 음식점업",50876,29326,9364,8156,4030,18447,8592,4410,4562,883,32429,20734,4954,3594,3147
"광주광역시","출판, 영상, 방송통신 및 정보서비스업",11922,10708,658,533,23,7985,6931,555,481,18,3937,3777,103,52,5
"광주광역시","금융 및 보험업",25622,22383,2385,805,49,12730,11068,1175,474,13,12892,11315,1210,331,36
